conglome,vivienda,hogar,codperso,ing_laboral,internet,uso_avanzado,joven,mujer
015169,003,11,01,2420,1,0,0,0
015169,003,11,03,12099,1,1,0,0
015169,121,11,03,3751,0,0,1,0
015169,121,11,04,3751,0,0,1,0
015169,121,11,05,3690,0,0,1,0
015169,122,11,02,11579,1,1,1,0
015169,125,11,01,3025,1,0,1,0
015170,058,11,01,9655,1,0,1,0
015170,132,11,01,20154,1,1,0,0
015170,139,11,01,11586,0,0,0,0
015171,010,11,01,1078,1,0,0,0
015171,031,11,01,6469,1,1,0,0
015171,031,11,02,4150,1,1,0,1
015171,033,11,01,6408,1,1,0,0
015171,034,11,01,4150,1,0,0,1
015172,181,11,01,2515,0,0,0,0
015173,029,11,01,16956,1,1,0,0
015173,029,11,02,2595,1,1,0,1
015173,029,11,03,23111,1,1,0,0
015173,030,11,05,12913,1,1,1,0
015173,122,11,01,3641,1,1,1,0
015174,057,11,03,5708,0,0,0,1
015174,059,11,03,839,1,1,1,1
015174,161,11,01,5990,1,1,0,0
015175,083,11,02,3633,1,0,0,1
015175,084,11,01,4809,1,0,0,0
015175,085,11,03,32101,1,1,0,0
015175,086,11,03,12456,1,1,1,0
015175,088,11,03,10941,1,1,1,0
015176,024,11,02,1802,0,0,0,0
015177,041,11,01,17048,1,1,1,0
015177,044,11,01,5982,0,0,0,0
015178,028,11,01,4345,0,0,1,0
015178,044,11,01,11184,0,0,1,0
015178,150,11,01,3862,1,0,0,0
015179,060,11,01,12865,0,0,0,0
015179,169,11,01,2405,1,0,0,0
015179,170,11,01,5711,1,1,0,0
015179,170,11,02,25068,1,1,0,1
015179,171,11,01,30719,1,1,0,0
015181,034,11,01,5150,1,0,0,0
015181,035,11,01,719,1,0,0,0
015181,107,11,01,1037,1,0,0,1
015181,109,11,01,5569,1,1,0,0
015181,109,11,02,17307,1,1,0,1
015181,111,11,01,1797,1,0,0,0
015182,038,11,03,600,1,1,1,0
015182,129,11,02,5339,1,1,0,1
015182,130,11,02,22301,1,0,0,1
015182,130,11,05,1815,1,1,1,1
015182,131,11,01,7199,1,0,0,0
015183,021,11,01,5390,1,0,0,0
015183,021,11,02,2635,1,0,0,0
015183,024,11,01,7665,1,1,0,0
015183,064,11,01,7186,1,1,0,0
015183,064,11,03,15990,1,1,1,0
015183,066,11,01,6827,1,0,0,0
015183,067,11,01,4791,1,1,0,0
015183,068,11,01,4791,1,1,0,0
015184,005,11,01,14357,1,0,0,0
015184,080,11,02,6982,1,0,0,0
015184,083,11,01,7241,0,0,0,0
015185,013,11,01,18016,1,1,0,0
015185,013,11,03,4324,1,1,1,0
015185,027,11,01,6005,1,1,0,1
015185,042,11,01,12827,1,1,0,0
015185,042,11,02,13368,1,1,0,1
015185,042,11,03,18617,1,1,1,1
015185,042,11,06,5726,1,1,1,1
015185,057,11,01,29258,1,1,0,1
015185,092,11,01,15562,1,1,0,0
015185,108,11,01,39203,1,1,0,0
015185,147,11,01,9621,1,1,0,0
015185,147,11,03,12311,1,1,0,0
015186,001,11,02,3616,1,1,1,0
015186,017,12,03,723,1,1,1,0
015186,017,22,01,9643,1,0,0,0
015186,045,11,01,45350,1,1,0,0
015186,062,11,01,12054,1,1,0,0
015186,074,22,01,26518,1,1,0,0
015186,074,22,02,8437,1,1,0,1
015186,091,11,05,12584,1,0,0,0
015187,021,11,02,5453,1,1,0,1
015187,021,11,04,22139,1,1,0,1
015187,045,11,01,14287,1,1,0,0
015187,045,11,03,12440,1,1,1,0
015187,055,11,01,19413,1,1,0,0
015187,055,11,02,8293,1,0,0,1
015187,064,11,01,9694,1,1,0,1
015187,064,11,03,8846,1,1,1,1
015187,071,11,01,10367,1,1,0,1
015187,071,11,02,10930,1,1,1,0
015187,071,11,03,12544,1,1,1,0
015188,006,11,01,3635,1,1,0,1
015188,068,11,02,12118,1,1,1,1
015188,086,11,01,18976,1,1,0,0
015188,086,11,04,6192,1,1,0,0
015188,142,11,01,24236,1,1,0,0
015190,008,12,01,8081,1,0,0,0
015190,008,12,02,4190,1,1,0,0
015190,042,11,02,21776,1,1,0,0
015190,057,11,03,5412,1,1,1,0
015190,057,11,06,16368,1,1,0,1
015190,141,11,02,36296,1,1,0,1
015190,158,11,01,17362,1,1,0,0
015190,158,11,03,9579,1,0,1,0
015190,158,11,04,10438,1,1,1,0
015191,007,11,01,47339,1,1,0,0
015191,033,11,02,7854,0,0,0,1
015191,047,11,01,10786,1,1,0,1
015191,077,11,01,11838,1,1,0,0
015191,077,11,02,22261,1,1,0,1
015191,089,11,01,43905,1,1,0,1
015191,100,11,03,8706,1,1,0,0
015191,100,11,04,18525,1,1,1,1
015192,048,11,03,4821,1,1,1,1
015192,066,11,03,8389,1,1,0,1
015192,066,11,05,10967,1,1,1,0
015192,066,11,07,32508,1,1,0,1
015192,082,11,03,6027,1,1,1,0
015193,030,11,01,24990,1,1,0,0
015193,091,11,01,21842,1,1,0,0
015193,107,11,01,5182,1,0,0,1
015193,107,11,02,9886,1,1,1,0
015193,121,11,01,2386,1,1,0,1
015193,121,11,02,7159,1,1,0,0
015193,121,11,04,18656,1,1,1,0
015194,019,11,01,11650,1,1,0,0
015194,038,11,01,31123,1,1,0,0
015194,056,11,01,38134,1,1,1,1
015194,095,11,01,9609,1,1,0,0
015194,095,11,02,9609,1,1,0,1
015195,091,11,01,50722,1,1,0,0
015195,139,11,02,13736,1,1,0,1
015195,156,11,03,11980,1,1,0,0
015196,017,11,04,14388,1,1,0,0
015196,038,11,01,7758,1,0,0,1
015196,038,11,02,23959,1,1,0,0
015197,021,11,06,23612,1,0,0,0
015197,044,11,01,13118,1,1,0,0
015197,089,11,04,7255,1,1,1,1
015197,089,11,06,20988,1,1,1,1
015197,111,11,03,16929,1,1,1,0
015197,111,11,04,11004,1,1,1,1
015197,111,11,05,41198,1,1,1,1
015197,111,11,06,34462,1,1,1,0
015197,134,11,01,12092,1,1,0,1
015197,134,11,02,8238,1,1,0,0
015198,038,11,02,12270,1,1,0,0
015198,038,11,03,8535,1,1,0,0
015198,059,11,01,13532,1,0,0,0
015198,059,11,03,8080,1,1,1,0
015198,106,11,01,838,1,1,0,1
015198,106,11,04,11971,1,1,1,0
015198,129,11,01,13012,1,1,0,0
015198,129,11,02,10115,1,1,0,1
015199,023,11,01,15780,1,1,1,0
015199,039,11,01,15780,1,1,1,0
015199,067,11,02,11386,1,1,0,1
015199,079,22,01,26300,1,1,0,0
015200,037,11,01,24236,1,1,0,0
015200,079,11,02,30295,1,1,1,0
015200,106,11,01,53609,1,1,0,1
015200,120,11,01,47865,1,1,0,0
015200,120,11,02,47441,1,1,0,1
015200,150,11,01,4726,1,1,0,1
015200,150,11,02,26659,1,1,1,0
015201,025,11,01,61675,1,1,0,0
015201,039,11,05,6005,1,1,1,0
015201,053,11,01,198897,1,1,0,0
015201,053,11,02,47442,1,1,0,1
015201,081,11,01,27077,1,1,0,0
015201,097,11,03,18016,1,1,0,0
015201,109,11,01,47442,1,1,0,0
015201,109,11,02,28477,1,1,0,1
015201,138,11,02,33329,1,1,0,1
015201,138,11,03,12311,1,1,0,1
015202,026,11,02,12092,1,1,0,0
015202,026,11,04,12394,1,1,1,0
015202,058,11,01,11728,1,1,0,0
015202,058,11,03,27194,1,1,1,0
015202,058,11,04,17533,1,1,1,0
015202,074,14,01,11784,1,1,0,0
015202,074,34,02,12092,1,1,0,1
015202,074,44,01,18221,1,1,1,0
015202,107,11,03,24195,1,1,0,0
015202,154,11,01,26420,1,1,0,0
015202,154,11,02,3893,1,1,0,1
015203,007,11,01,6583,1,1,0,0
015203,007,11,05,35905,1,1,0,0
015203,027,11,01,20825,1,1,0,0
015203,065,11,03,33320,1,1,0,0
015203,105,11,01,7181,1,1,0,0
015203,105,11,02,5206,1,1,0,1
015203,125,11,01,18491,1,1,0,0
015204,009,11,01,22929,1,1,0,0
015204,042,11,02,9051,1,1,0,1
015204,042,11,03,15515,1,1,1,0
015204,042,11,04,6206,1,1,1,1
015204,057,11,01,6948,1,1,0,1
015204,057,11,02,15515,1,1,1,0
015204,121,11,01,32274,1,1,1,1
015204,121,11,02,7188,1,1,0,1
015204,121,11,03,8865,1,1,1,1
015205,035,11,01,29550,1,1,0,0
015205,035,11,02,23640,1,1,0,1
015205,073,11,01,30978,1,1,0,0
015205,086,11,02,10445,1,0,0,0
015205,086,11,03,8437,1,1,0,1
015205,122,11,02,18092,1,1,1,1
015206,005,11,01,12054,1,1,0,0
015206,081,11,03,4700,1,1,1,1
015207,007,11,01,16719,1,1,0,1
015207,045,11,01,27168,1,1,0,0
015207,065,11,02,6726,1,1,1,1
015209,006,11,01,11974,1,1,0,0
015209,006,11,02,4175,1,1,0,1
015209,019,11,01,25145,1,1,0,0
015209,019,11,02,15658,1,1,0,1
015209,019,11,04,7307,1,1,1,1
015209,019,11,06,16668,1,1,1,0
015209,035,11,01,1437,1,1,0,1
015209,061,11,02,10776,1,1,1,0
015209,072,11,02,5233,1,1,1,0
015209,085,11,02,4191,1,1,1,0
015209,085,11,03,13542,1,1,1,1
015210,024,11,01,16722,1,1,0,0
015210,061,11,01,9546,1,1,0,1
015210,061,11,03,26990,1,1,0,1
015210,078,11,02,17182,1,1,0,0
015210,113,11,01,10750,1,1,0,1
015210,135,11,01,13433,1,1,0,1
015210,135,11,03,12230,1,1,1,1
015211,018,11,01,67870,1,1,0,0
015211,042,11,02,54673,1,1,0,0
015211,042,11,05,10365,1,1,1,1
015211,066,11,02,11932,1,1,0,0
015211,066,11,03,7774,1,1,1,0
015211,091,11,03,7756,1,1,1,0
015211,116,11,01,9328,1,1,0,1
015211,116,11,04,24914,1,1,1,0
015211,139,11,01,11216,1,1,0,0
015211,139,11,02,4665,1,1,0,1
015211,139,11,03,49595,1,1,1,0
015212,056,11,02,48368,1,1,0,0
015212,090,11,01,22824,1,1,0,0
015212,107,11,03,8706,1,1,0,0
015212,107,11,05,32552,1,1,0,0
015213,058,11,01,10848,1,1,0,1
015213,058,11,02,12584,1,1,0,0
015213,058,11,03,904,1,1,1,0
015213,079,11,01,10848,1,1,0,0
015213,079,11,02,3616,1,1,0,1
015213,120,11,01,11089,1,1,0,0
015213,120,11,02,11089,1,1,0,1
015213,162,11,01,12536,1,1,0,1
015214,004,11,01,12699,1,1,1,0
015214,029,11,01,9694,1,1,1,1
015214,029,11,02,20734,1,1,0,0
015214,053,11,01,5271,1,1,0,1
015214,065,11,01,21812,1,1,0,0
015214,089,11,01,21085,1,1,1,1
015215,013,11,03,16763,1,1,0,0
015215,013,11,04,12273,1,1,0,1
015215,077,11,03,16404,1,1,0,1
015215,077,11,06,22451,1,1,0,0
015215,092,11,02,14369,1,1,1,0
015215,108,11,01,31252,1,1,0,0
015216,014,11,01,18888,1,1,0,0
015216,014,11,02,13002,1,1,0,1
015216,029,11,01,17162,1,1,0,1
015216,029,11,02,18202,1,1,0,0
015216,060,11,01,11545,1,0,0,1
015216,060,11,02,32529,1,1,0,0
015216,075,11,01,24963,1,0,0,0
015216,075,11,03,42215,1,1,1,1
015216,075,11,04,5428,1,1,1,1
015216,075,11,07,14956,1,1,0,0
015216,091,11,02,15740,1,1,1,0
015216,091,11,04,11458,1,1,0,1
015217,016,11,02,15722,1,1,1,0
015217,016,11,03,5391,1,1,1,0
015217,100,11,01,17718,1,1,0,1
015218,019,11,01,2148,1,1,0,1
015218,038,11,01,18035,1,1,0,0
015218,038,11,02,20404,1,1,0,1
015218,038,11,06,13501,1,1,1,0
015218,096,11,02,17703,1,1,0,1
015218,116,11,01,11932,1,0,0,0
015218,116,11,03,5182,1,0,1,0
015218,135,11,01,16660,1,1,0,1
015219,004,11,02,1270,1,1,1,0
015219,019,11,02,18935,1,1,1,1
015219,035,11,01,10995,1,1,0,1
015219,050,11,01,54412,1,1,0,0
015219,065,11,01,7255,1,1,0,0
015219,065,11,02,12566,1,1,0,1
015219,096,11,01,10882,1,1,1,0
015219,096,11,02,6288,1,1,1,1
015221,005,11,01,11372,1,1,0,1
015221,017,11,01,35674,1,1,0,0
015221,029,11,01,10056,1,1,0,0
015221,041,11,02,21776,1,1,0,0
015221,065,11,01,15554,1,1,0,0
015221,065,11,03,3629,1,1,1,0
015221,077,11,01,12962,1,1,0,1
015221,077,11,02,13970,1,1,1,1
015222,019,11,02,19111,1,1,0,0
015222,102,12,01,2172,0,0,0,1
015222,119,11,01,18760,1,1,0,0
015222,119,11,02,1677,1,1,0,1
015223,015,11,01,13056,1,1,0,1
015223,041,11,01,52373,1,1,0,0
015224,031,11,01,19167,1,1,1,1
015224,033,11,01,45408,1,1,0,0
015224,090,11,05,39823,1,1,1,0
015224,090,11,07,20687,1,1,0,0
015225,007,11,03,8980,1,1,0,0
015225,020,11,01,10058,1,0,0,0
015225,020,11,02,12584,1,1,0,1
015225,075,11,01,41669,1,1,1,0
015226,007,11,02,57991,1,1,1,1
015226,007,11,03,29455,1,1,1,0
015226,078,11,02,36347,1,1,0,1
015226,120,11,02,3628,1,1,0,0
015226,135,11,02,12624,1,1,0,0
015226,135,11,03,12624,1,1,1,0
015227,065,11,02,10786,1,1,1,1
015227,081,11,01,11995,1,1,0,1
015227,081,11,04,17413,1,1,0,0
015228,060,11,01,14562,1,1,0,0
015228,114,11,01,25088,1,1,0,0
015229,019,11,01,12279,1,1,0,1
015229,051,11,02,2516,1,1,0,1
015229,051,11,04,7188,1,1,1,1
015229,099,11,01,18619,1,1,0,0
015230,079,11,01,20721,1,1,0,0
015230,079,11,02,19045,1,1,0,1
015230,079,11,03,12449,1,1,1,0
015230,079,11,06,62900,1,1,0,1
015230,123,11,03,24557,1,1,0,0
015230,123,11,04,10509,1,1,1,1
015231,027,11,01,35905,1,1,0,1
015231,074,11,01,47132,1,1,0,0
015231,090,11,01,8710,1,1,0,1
015231,090,11,02,8949,1,0,0,0
015231,138,11,02,31143,1,1,0,1
015231,153,11,02,21352,1,1,0,0
015232,001,11,02,24474,1,1,0,0
015232,024,11,02,9555,1,1,1,0
015232,069,11,02,18704,1,1,0,1
015232,092,11,01,1911,1,0,0,0
015232,116,11,02,25626,1,1,0,0
015232,139,11,04,21499,1,1,1,0
015233,014,11,01,15814,1,0,0,0
015233,014,11,03,12959,1,1,1,1
015233,014,11,05,26659,1,1,0,1
015233,033,11,01,6899,1,1,0,0
015233,090,11,01,15741,1,1,0,0
015233,090,11,02,33692,1,1,1,0
015233,090,11,03,14759,1,1,1,1
015233,108,12,01,10809,1,1,0,0
015234,027,11,02,12570,1,1,0,0
015234,027,11,05,10369,1,1,1,1
015234,053,11,04,20411,1,1,1,0
015234,079,11,01,13480,1,1,0,1
015234,079,11,03,4148,1,1,1,1
015234,106,11,01,16999,1,1,0,0
015235,012,11,01,36550,1,1,0,0
015235,088,11,01,7667,1,0,0,0
015235,111,11,04,41689,1,1,0,1
015235,111,11,05,23971,1,1,0,0
015235,124,11,03,23959,1,1,1,1
015237,008,11,01,26990,1,1,0,0
015237,008,11,03,8305,1,1,0,1
015237,035,11,01,12243,1,1,0,0
015237,035,11,02,5167,1,1,1,1
015237,035,11,03,40526,1,1,1,0
015237,035,11,06,12470,1,1,1,0
015237,047,11,01,14319,1,1,0,0
015237,074,11,02,7159,1,1,1,1
015237,111,11,01,20783,1,1,0,0
015237,111,11,03,18704,1,1,0,0
015238,012,11,03,14994,1,1,1,1
015238,043,11,02,3545,1,1,0,1
015238,059,11,01,8464,1,1,0,1
015238,090,11,02,87060,1,1,0,0
015238,106,11,02,10157,1,1,1,0
015239,004,11,01,18924,1,1,0,0
015239,004,11,02,7183,1,1,1,1
015239,088,11,01,18747,1,1,0,0
015239,088,11,04,13767,1,1,1,0
015239,100,11,01,13539,1,1,0,0
015240,009,11,01,23864,1,1,0,1
015240,009,11,02,25978,1,1,0,0
015240,026,11,01,53749,1,1,0,1
015240,036,11,01,31174,1,1,0,0
015240,043,11,01,25978,1,1,0,0
015240,053,11,01,16626,1,1,0,1
015240,053,11,02,47179,1,1,0,0
015241,057,11,02,13301,1,1,0,1
015241,057,11,03,13301,1,1,1,1
015241,082,11,01,74484,1,1,0,0
015242,010,11,02,18310,1,1,0,1
015242,010,11,04,45407,1,1,1,0
015242,010,11,05,5453,1,1,0,1
015242,057,12,01,21085,1,1,0,0
015242,057,12,03,32682,1,1,0,1
015242,057,22,01,11197,1,1,0,0
015242,091,11,01,31627,1,1,0,0
015243,001,11,01,33048,1,1,0,0
015243,001,11,06,32626,1,1,1,0
015243,016,11,03,27331,1,1,1,0
015243,032,11,01,25510,1,1,0,1
015243,032,11,03,24123,1,1,1,0
015243,090,11,04,11000,1,1,0,0
015243,105,11,02,8337,1,1,0,1
015244,014,11,02,14464,1,1,0,1
015244,014,11,03,4178,1,1,1,1
015244,026,11,04,47310,1,1,1,1
015244,074,11,01,26518,1,1,1,1
015244,097,11,01,18092,1,1,0,1
015244,097,11,03,12363,1,1,1,1
015245,006,11,01,10472,1,1,0,0
015245,006,11,03,25132,1,1,0,0
015245,006,11,04,15708,1,1,1,0
015245,029,12,01,14510,1,1,0,0
015245,029,22,01,9431,1,1,1,0
015245,029,22,02,10883,1,1,1,1
015245,044,11,01,4232,1,1,0,1
015245,052,12,02,14137,1,0,0,0
015246,006,11,01,15587,1,1,0,1
015246,030,11,01,2389,1,1,0,1
015246,074,11,01,18704,1,1,1,0
015246,099,11,01,5733,1,1,0,0
015246,146,11,01,15500,1,0,0,0
015246,167,11,01,19744,1,1,0,0
015246,167,11,03,14333,1,1,1,1
015247,005,11,01,69980,1,1,0,0
015247,005,11,04,11233,1,1,1,0
015247,018,11,02,10906,1,0,0,0
015247,053,11,01,7271,1,1,0,0
015247,053,11,02,3029,1,1,0,1
015247,077,11,03,12651,1,1,1,0
015247,077,11,04,12421,1,1,1,1
015248,010,11,01,17067,1,1,0,0
015248,026,11,01,3103,1,1,0,1
015248,026,11,02,8386,1,1,1,0
015248,044,11,02,14496,1,1,1,0
015248,056,11,01,14591,1,1,0,0
015248,056,11,03,25859,1,1,1,0
015249,037,11,01,12624,1,1,0,0
015249,101,11,02,8706,1,1,0,0
015249,125,11,02,5441,1,1,0,0
015249,144,13,02,7255,1,1,1,1
015249,144,23,01,36275,1,1,0,0
015249,144,33,01,7330,1,1,1,1
015250,014,11,01,24772,1,1,0,0
015250,014,11,02,16800,1,0,0,1
015250,053,11,01,18411,1,1,0,1
015250,094,11,04,18138,1,1,1,0
015250,114,11,01,14511,1,1,0,1
015250,114,11,02,8352,1,1,1,0
015250,114,11,03,19867,1,1,0,1
015250,134,11,03,15571,1,1,0,0
015252,019,11,03,9395,1,1,1,0
015252,019,11,04,9579,1,1,1,1
015252,039,11,02,16464,1,1,1,1
015252,098,11,01,7829,1,1,0,0
015252,098,11,03,17208,1,1,0,1
015252,157,11,03,12501,1,1,1,1
015252,157,11,06,10681,1,1,0,1
015252,175,11,02,23948,1,1,0,0
015253,014,11,01,11770,1,1,1,0
015253,014,11,02,4204,1,1,1,1
015253,081,11,01,7206,1,1,0,0
015253,081,11,02,15674,1,1,1,1
015254,017,11,01,11571,1,1,0,1
015254,036,11,02,24930,1,1,0,0
015254,054,11,01,29372,1,1,0,0
015254,074,11,03,30210,1,1,0,1
015254,074,11,06,41669,1,1,0,0
015254,074,11,09,18021,1,1,1,0
015254,112,11,01,23948,1,1,1,0
015255,025,11,01,15670,1,1,0,1
015255,037,11,04,22703,1,1,0,0
015255,049,11,02,8980,1,1,0,0
015255,062,11,01,27708,1,1,0,1
015255,062,11,02,7307,1,1,1,0
015255,088,11,01,21816,1,1,1,0
015256,001,11,01,6270,1,1,0,1
015256,001,11,04,12291,1,1,1,0
015256,083,11,02,15515,1,1,0,0
015256,104,11,04,9584,1,1,1,0
015256,124,11,01,12611,1,1,0,0
015257,051,11,01,21040,1,1,0,0
015257,076,11,01,47340,1,1,0,0
015257,093,11,01,10097,1,1,0,1
015257,107,11,01,16143,1,1,1,0
015258,020,11,02,21955,1,1,0,1
015258,032,11,01,2583,1,1,0,1
015258,032,11,02,20460,1,1,0,0
015258,041,11,02,15587,1,1,1,0
015258,041,11,03,11431,1,1,1,0
015259,003,11,01,10445,1,1,0,1
015259,003,11,02,15668,1,1,1,0
015259,010,11,01,10487,1,1,0,0
015259,010,11,02,3616,1,0,0,1
015259,012,11,02,58460,1,1,0,1
015259,027,12,01,12343,1,1,0,0
015259,027,12,02,21118,1,1,0,1
015259,027,12,03,3616,1,1,1,0
015259,034,11,01,16645,1,1,1,0
015259,034,11,02,9040,1,1,1,1
015260,017,11,02,10885,1,0,0,1
015260,023,11,05,18177,1,1,1,0
015260,036,11,01,16662,1,1,0,0
015261,006,11,01,14510,1,1,0,1
015261,020,11,02,7860,1,1,0,0
015261,035,11,01,21766,1,1,1,0
015261,035,11,02,12624,1,1,1,1
015262,008,11,01,15619,1,1,0,1
015262,018,11,01,7159,0,1,0,0
015262,018,11,02,2394,0,0,1,1
015262,062,11,02,16660,1,1,0,1
015263,040,11,01,11571,1,1,0,0
015263,040,11,02,9401,1,1,0,1
015263,057,11,05,12054,1,1,1,1
015264,004,11,02,7777,1,1,1,0
015264,021,11,02,9332,1,1,0,0
015264,037,11,02,20949,1,1,0,0
015264,037,11,05,21776,1,1,1,0
015264,102,11,01,12270,1,1,0,1
015264,102,11,04,14581,1,1,0,1
015264,119,11,01,5185,1,1,0,0
015265,043,11,01,6031,1,1,0,1
015265,043,11,02,3618,1,1,1,0
015265,118,11,01,10735,1,1,1,1
015265,167,11,01,2412,1,1,0,0
015265,190,11,01,21710,1,1,0,0
015265,212,11,01,15378,1,1,0,0
015265,212,11,03,15562,1,1,1,0
015265,212,11,07,6754,1,1,1,1
015266,010,11,02,6059,1,1,0,1
015266,082,11,01,9694,0,0,0,0
015266,138,11,01,18747,1,1,0,1
015266,138,11,02,4788,1,1,0,0
015267,004,11,01,8980,1,1,0,0
015267,020,11,01,12501,1,1,0,0
015267,046,11,01,20595,1,1,0,1
015267,069,11,03,4311,1,1,0,1
015268,045,11,01,15741,1,1,0,0
015268,123,11,01,7255,1,1,0,0
015268,123,11,04,1209,1,0,0,0
015268,125,11,03,18889,1,1,1,0
015269,017,12,01,8976,0,0,0,0
015269,017,12,02,3351,0,0,0,1
015269,017,12,03,4787,0,0,0,0
015269,018,11,03,7181,1,1,1,0
015269,089,11,01,13764,1,1,1,1
015269,091,11,01,7181,1,1,0,0
015269,092,11,01,7181,1,1,0,0
015269,092,11,03,13165,1,1,0,0
015269,093,11,01,13912,1,0,0,0
015269,093,11,02,13387,1,0,0,1
015270,021,11,01,6225,1,0,0,1
015270,021,11,03,2594,1,1,1,1
015270,022,11,02,12968,1,1,0,1
015270,023,11,03,13908,1,1,1,1
015270,087,11,01,10810,1,1,0,0
015270,090,11,01,12011,1,1,1,0
015271,001,11,03,2396,1,1,0,0
015271,013,11,01,18125,1,0,0,0
015271,064,11,06,15633,1,1,0,0
015271,064,11,07,2069,1,1,1,1
015271,075,11,03,5990,1,1,0,0
015271,075,11,04,10674,1,1,1,0
015272,012,11,01,9046,1,1,0,0
015272,068,11,01,12061,1,1,0,0
015272,070,11,01,13388,1,1,0,0
015272,071,11,01,2895,1,1,0,0
015272,072,11,02,5223,1,0,0,1
015273,010,11,01,34424,1,1,0,0
015273,010,11,02,8233,1,1,0,1
015273,011,11,02,13245,1,1,0,1
015273,013,11,01,16843,1,1,0,0
015273,059,11,01,17361,1,1,0,0
015273,071,11,02,10978,1,1,1,0
015273,071,11,05,8233,1,1,1,1
015273,072,11,02,5489,1,1,0,1
015274,105,11,01,3603,0,0,0,0
015274,106,11,01,2642,1,0,0,0
015275,005,11,02,18137,1,1,1,1
015275,006,11,01,15708,1,0,0,0
015275,006,11,02,5441,1,1,1,0
015275,007,11,01,2297,1,1,0,0
015275,007,11,03,20315,1,1,1,0
015275,008,11,03,16928,1,1,1,0
015275,008,11,05,16372,1,1,0,0
015275,008,11,09,9480,1,1,0,0
015275,008,11,10,9069,1,1,0,0
015275,097,11,01,1209,1,1,0,0
015275,100,11,01,4353,1,0,0,0
015275,100,11,02,7255,1,1,0,1
015275,100,11,03,24183,1,1,1,0
015275,100,11,04,9069,1,1,1,0
015275,101,11,01,12092,1,1,0,0
015276,047,11,01,17242,1,1,0,0
015276,047,11,02,5388,1,0,0,1
015276,048,11,01,7184,1,1,0,0
015276,048,11,02,8382,1,1,0,1
015276,048,11,03,10058,1,1,1,0
015276,096,11,01,15566,1,0,0,0
015276,098,11,01,7184,1,1,0,0
015276,100,11,01,10178,1,1,1,0
015276,126,11,01,10178,1,1,0,0
015276,126,11,03,5388,1,1,1,1
015276,126,11,04,11974,1,1,1,0
015277,003,11,01,12539,1,1,0,1
015277,027,11,01,11975,1,1,0,0
015277,027,11,02,18641,1,1,0,1
015277,036,11,01,18016,1,1,0,0
015277,045,11,01,7447,1,1,0,0
015277,076,11,02,1201,1,1,1,0
015277,087,11,01,19457,1,1,0,1
015277,107,11,01,6125,0,0,0,0
015277,118,11,01,24033,1,1,0,0
015278,017,11,01,4790,1,0,0,0
015278,019,11,01,12213,1,0,0,0
015278,019,11,02,17961,1,1,1,0
015278,072,11,04,21673,1,1,0,0
015278,074,11,10,659,1,1,1,0
015278,075,11,01,19158,1,1,1,0
015278,076,11,01,21673,1,0,0,0
015278,076,11,06,11482,1,1,1,0
015279,021,11,01,3635,1,1,0,0
015279,033,11,02,4362,1,1,0,1
015280,032,11,01,17956,1,1,0,0
015281,024,11,02,24183,1,1,1,1
015281,058,11,01,33856,1,0,0,0
015281,058,11,02,68801,1,1,0,1
015281,058,11,03,14510,1,1,1,1
015281,076,11,02,9129,1,1,0,0
015281,093,11,01,29455,1,1,0,1
015281,093,11,02,30640,1,1,0,0
015281,093,11,03,14510,1,1,1,0
015281,128,11,01,48366,1,1,0,0
015281,128,11,02,114689,1,1,0,1
015281,128,11,03,12624,1,1,1,0
015281,128,11,04,2176,1,1,1,0
015282,012,11,01,10906,1,1,0,0
015282,012,11,02,19388,1,1,0,1
015282,103,11,02,15550,1,1,0,0
015282,103,11,03,6665,1,1,1,1
015282,103,11,04,19994,1,1,0,0
015282,103,11,05,3635,1,1,0,1
015282,116,11,02,18660,1,1,1,0
015282,130,11,02,19105.199,1,1,0,0
015282,145,11,01,9330,1,1,0,0
015282,145,11,02,12440,1,1,0,0
015283,015,11,02,24199,1,1,0,0
015283,015,11,03,7907,1,1,1,1
015283,034,11,01,23273,1,1,0,0
015283,034,11,02,2396,1,1,0,1
015283,052,11,01,15527,1,1,0,1
015283,052,11,02,30171,1,1,0,1
015283,052,11,03,15527,1,1,0,0
015283,108,11,01,49009,1,1,0,1
015283,124,11,04,5990,1,1,0,1
015283,181,11,01,46301,1,1,0,1
015284,019,11,01,35680,1,1,0,0
015284,019,11,03,9674,1,1,1,0
015284,039,11,01,25186,1,1,0,0
015284,094,11,01,7860,1,1,0,1
015284,094,11,02,484,1,1,1,0
015284,142,11,01,1052,1,1,0,1
015285,037,11,01,41806,1,1,0,0
015285,095,11,01,26603,1,1,0,0
015285,136,11,01,25937,1,1,0,0
015285,136,11,02,6675,1,1,1,0
015285,136,11,05,24184,1,1,0,0
015285,147,11,01,7871,1,1,0,1
015286,013,11,01,11971,1,1,0,0
015286,033,11,01,25378,1,1,0,0
015286,033,11,03,13587,1,1,1,1
015287,038,11,01,34365,1,1,0,0
015287,038,11,02,6027,1,1,0,1
015287,056,11,01,31098,1,1,0,0
015287,094,11,01,3656,1,1,0,1
015288,003,11,01,15554,1,1,0,0
015288,003,11,02,5387,1,1,0,0
015288,026,11,01,14154,1,1,0,1
015288,026,11,02,14365,1,1,1,1
015288,095,11,01,38642,1,1,0,1
015289,088,11,04,38341,1,1,0,1
015289,088,11,05,33291,1,1,0,0
015289,101,11,02,19111,1,1,0,1
015289,101,11,04,22218,1,1,1,1
