conglome,vivienda,hogar,codperso,edad,ing_laboral,internet,uso_avanzado,horas_semanales,edad2,mujer
016482,047,11,01,62,16501,1,0,61,3844,0
016482,075,11,01,59,46169,1,1,61,3481,0
016483,072,11,02,57,8249,1,0,40,3249,1
016483,085,11,01,51,33237,1,0,30,2601,1
016483,085,11,03,26,22118,1,1,45,676,0
016483,110,11,01,42,13271,1,0,45,1764,1
016483,122,11,01,53,14347,1,0,76,2809,1
016484,130,11,01,54,1438,1,1,48,2916,0
016485,085,11,01,55,1572,1,0,52,3025,0
016485,139,11,02,45,2903,1,0,72,2025,0
016487,046,11,02,36,2443,1,1,50,1296,1
016487,047,11,01,55,34089,1,1,48,3025,0
016488,006,11,01,54,2413,1,0,64,2916,0
016488,059,11,02,23,11399,1,1,38,529,1
016488,061,11,02,62,13390,1,0,63,3844,1
016489,001,11,01,80,239,0,0,26,6400,1
016489,004,11,01,66,12255,0,0,72,4356,0
016489,145,11,01,35,2989,0,0,64,1225,0
016489,146,11,01,35,9565,1,0,62,1225,0
016489,147,11,01,45,19727,1,0,72,2025,0
016490,272,11,01,55,16791,1,1,55,3025,0
016491,281,11,02,24,16742,1,1,56,576,0
016491,281,11,05,29,22283,1,1,56,841,0
016492,005,11,01,53,1793,1,0,82,2809,0
016492,005,11,04,22,4543,1,1,72,484,0
016492,133,11,01,50,9086,1,0,70,2500,0
016492,144,11,01,31,5380,1,0,62,961,0
016493,018,11,02,20,7214,1,1,47,400,0
016493,020,11,01,41,8338,1,1,31,1681,0
016493,050,11,01,42,17867,1,0,59,1764,0
016494,012,11,01,52,18910,1,1,63,2704,0
016494,029,11,01,47,3312,1,1,78,2209,1
016494,044,11,02,43,5215,1,1,84,1849,0
016494,070,11,01,65,3312,1,0,10,4225,0
016495,124,11,01,64,1448,1,0,60,4096,0
016496,002,11,01,39,21404,1,1,57,1521,0
016496,002,11,02,35,9544,1,1,65,1225,1
016496,090,11,01,53,27438,1,1,62,2809,0
016496,092,11,03,21,17060,1,1,35,441,0
016496,096,11,01,52,11333,1,0,72,2704,0
016496,096,11,03,26,17298,1,1,48,676,0
016497,005,11,01,56,1817,0,0,60,3136,0
016497,008,11,02,34,2423,1,0,51,1156,0
016497,122,11,01,39,3126,1,1,45,1521,0
016497,123,11,02,37,12115,1,1,70,1369,0
016497,124,11,02,32,15023,1,1,81,1024,0
016497,128,11,01,39,1696,1,0,69,1521,0
016498,073,11,03,20,8965,1,1,42,400,1
016499,026,11,03,35,23016,1,0,45,1225,0
016499,060,11,01,66,1090,1,0,56,4356,0
016499,061,11,01,47,14537,1,0,50,2209,0
016499,062,11,01,56,9691,1,0,52,3136,0
016500,038,11,01,34,14756,1,1,48,1156,1
016500,059,11,01,37,10904,1,1,50,1369,0
016500,105,11,01,50,17918,1,0,66,2500,0
016501,055,11,02,54,34357,1,1,25,2916,1
016501,056,11,01,49,20280,1,1,68,2401,0
016501,156,11,03,20,25788,1,1,38,400,1
016501,156,11,08,22,13297,1,1,54,484,0
016501,159,11,01,42,2386,1,1,70,1764,0
016503,037,11,01,35,26553,1,1,63,1225,0
016503,038,11,01,34,18171,1,1,60,1156,0
016503,039,11,02,40,15808,1,1,58,1600,0
016503,158,11,01,62,18171,1,0,69,3844,0
016503,160,11,02,32,43258.285,1,1,96,1024,0
016504,037,11,01,56,4219,1,0,53,3136,0
016504,038,11,01,54,19287,1,0,53,2916,0
016504,175,11,01,53,8408,1,1,64,2809,0
016505,092,11,01,46,9691,1,0,49,2116,1
016505,092,11,03,26,12114,1,1,40,676,0
016506,016,11,01,51,1430,1,0,45,2601,0
016506,117,11,01,39,24887,1,1,54,1521,0
016507,045,11,01,56,2895,1,1,58,3136,0
016507,155,11,01,62,1448,1,1,56,3844,0
016507,156,11,01,59,18094,1,0,50,3481,0
016507,156,11,02,62,6259,1,1,48,3844,1
016508,047,11,01,50,18063,1,1,40,2500,0
016508,049,11,01,39,24963,1,1,45,1521,0
016508,049,11,02,36,13151,1,1,48,1296,1
016508,122,11,01,44,16594,1,1,40,1936,0
016508,124,11,02,27,4782,1,1,48,729,0
016509,021,11,01,64,2908,1,0,46,4096,0
016509,093,11,01,44,21807,1,0,62,1936,0
016509,094,11,01,46,20596,1,1,57,2116,0
016509,094,11,02,41,21807,1,1,55,1681,1
016510,038,11,01,31,25315,1,0,55,961,0
016510,040,11,01,59,2411,1,0,45,3481,0
016510,100,11,03,38,1808,1,1,16,1444,0
016510,100,11,04,35,2601,1,0,16,1225,1
016511,045,11,02,36,14316,1,1,56,1296,1
016511,045,11,03,42,17895,1,1,38,1764,0
016511,046,11,01,47,4772,1,1,57,2209,0
016511,046,11,02,41,20996,1,1,55,1681,1
016511,102,11,02,29,9544,1,1,40,841,1
016512,009,11,03,20,15675,1,1,16,400,0
016512,094,11,02,22,7192,1,1,56,484,1
016512,094,11,03,20,5993,1,1,33,400,1
016512,095,11,01,43,14384,1,1,84,1849,0
016512,100,11,01,50,31230,1,1,63,2500,0
016512,100,11,04,20,3633,1,1,14,400,0
016513,006,11,01,47,5806,1,0,52,2209,0
016513,006,11,03,22,6294,1,0,48,484,1
016513,006,11,04,20,12589,1,1,45,400,0
016513,007,11,02,63,36285,1,0,5,3969,1
016513,049,11,01,68,1451,1,0,52,4624,0
016513,052,11,01,60,2540,1,0,54,3600,0
016514,033,11,01,66,1789,1,0,48,4356,1
016514,034,11,01,35,1074,1,0,50,1225,1
016514,034,11,02,42,12894,1,0,64,1764,0
016514,035,11,01,46,9544,1,1,25,2116,1
016514,036,11,01,61,23144,1,0,50,3721,0
016514,036,11,02,59,28631,1,1,40,3481,1
016514,087,11,01,77,1432,1,0,43,5929,0
016515,017,11,01,76,1693,0,0,47,5776,0
016516,078,11,04,27,7731,1,1,70,729,1
016516,078,11,06,25,3356,1,1,55,625,1
016516,172,11,01,48,16601,1,1,60,2304,0
016516,177,11,01,39,41953,1,1,56,1521,0
016516,178,11,01,42,21576,1,1,73,1764,0
016516,193,11,02,40,12454,1,0,71,1600,1
016517,009,11,01,60,27569,1,1,48,3600,0
016517,009,11,03,28,13305,1,1,44,784,0
016518,025,11,01,27,22222,1,1,45,729,0
016518,025,11,02,27,15615,1,1,63,729,1
016518,026,11,01,39,13333,1,1,56,1521,0
016518,026,11,02,36,11418,1,1,56,1296,1
016518,027,11,01,26,21321,1,1,71,676,0
016518,027,11,02,31,2402,1,0,82,961,1
016518,028,11,01,30,22222,1,1,45,900,0
016518,100,11,01,51,22222,1,1,45,2601,0
016518,102,11,01,46,8408,1,0,50,2116,0
016518,102,11,03,24,4444,1,1,75,576,0
016518,102,11,04,22,1682,1,1,12,484,1
016519,035,11,01,72,3619,0,0,60,5184,0
016519,061,11,01,59,31508,1,0,38,3481,0
016519,061,11,02,57,16357,1,0,73,3249,1
016519,062,11,01,63,26237,1,0,45,3969,0
016520,010,11,02,47,2409,1,1,74,2209,1
016520,035,11,03,32,18067,1,1,43,1024,1
016520,035,11,04,32,18067,1,1,71,1024,0
016520,086,11,03,28,18067,1,1,40,784,1
016520,123,11,01,36,10431,1,1,79,1296,0
016520,145,11,01,21,25294,1,1,45,441,0
016521,069,11,01,43,12700,1,1,42,1849,0
016521,069,11,02,42,5564,1,1,28,1764,1
016521,157,11,03,22,7620,1,1,44,484,0
016521,158,11,01,49,8708,1,0,50,2401,0
016521,170,11,01,35,7620,1,1,48,1225,0
016521,173,11,01,54,6531,1,1,55,2916,0
016521,173,11,02,51,7620,1,0,27,2601,1
016522,004,11,01,25,32558,1,1,30,625,1
016522,004,11,02,24,38513,1,1,96,576,0
016522,028,11,01,51,37748,1,1,44,2601,0
016522,064,11,03,45,15713,1,1,47,2025,1
016522,064,11,04,39,36664,1,1,30,1521,1
016522,076,11,01,62,18856,1,1,36,3844,1
016522,076,11,02,58,18904,1,1,48,3364,0
016522,076,11,04,36,36218,1,1,96,1296,0
016522,076,11,05,37,32510,1,1,40,1369,1
016522,098,11,01,42,18856,1,1,47,1764,0
016523,051,11,02,40,24088,1,1,24,1600,1
016523,104,11,04,33,33286,1,1,59,1089,1
016523,121,11,01,46,34985,1,1,40,2116,0
016523,121,11,02,41,31422,1,1,40,1681,1
016523,137,11,01,38,3371,1,1,47,1444,0
016523,154,11,02,42,13616,1,1,40,1764,0
016523,154,11,03,56,27232,1,1,30,3136,1
016523,154,11,05,30,36117,1,1,45,900,1
016523,170,11,02,37,33468,1,1,56,1369,1
016524,020,11,02,35,21603,1,1,44,1225,0
016524,037,11,01,25,26044,1,1,25,625,0
016524,056,11,01,32,12018,1,1,73,1024,1
016524,056,11,02,35,4206,1,1,16,1225,0
016524,125,11,01,52,8221,1,1,55,2704,0
016525,006,11,01,50,16797,1,1,40,2500,0
016525,006,11,02,55,32546,1,1,30,3025,1
016525,006,11,03,24,26875,1,1,44,576,1
016525,023,11,02,41,6141,1,1,40,1681,1
016525,075,11,05,20,14317,1,1,54,400,0
016525,145,11,02,27,14449,1,1,51,729,1
016525,162,11,01,30,7224,1,1,56,900,0
016526,038,11,01,45,13400,1,1,52,2025,0
016526,079,11,01,53,28480,1,1,30,2809,1
016526,079,11,02,56,17781,1,1,32,3136,0
016526,079,11,04,25,17946,1,1,40,625,0
016526,096,11,03,39,21567,1,1,40,1521,0
016526,111,11,01,43,28714,1,1,56,1849,0
016526,121,11,01,55,15362,1,1,30,3025,1
016526,121,11,02,55,54780,1,1,40,3025,0
016526,148,11,01,62,15636,1,1,40,3844,0
016527,014,11,01,50,47464,1,1,45,2500,0
016527,065,11,01,33,27241,1,1,40,1089,1
016527,065,11,02,35,24044,1,1,47,1225,0
016527,084,11,01,69,35544,1,1,40,4761,0
016527,084,11,03,41,6008,1,1,20,1681,1
016527,084,11,04,38,17039,1,1,50,1444,1
016527,101,11,01,46,33453,1,1,26,2116,1
016527,183,11,01,43,18038,1,1,40,1849,1
016528,042,11,01,46,32504,1,1,40,2116,1
016528,060,11,01,39,10709,1,1,40,1521,1
016528,077,11,01,46,31386,1,1,40,2116,0
016528,077,11,02,38,31386,1,1,44,1444,1
016528,094,11,01,37,13548,1,1,40,1369,0
016528,094,11,02,34,27550,1,1,40,1156,1
016528,161,11,02,24,1203,1,1,8,576,0
016529,006,11,01,69,19773,1,0,36,4761,0
016529,046,11,04,26,11933,1,1,40,676,0
016529,046,11,05,41,18697,1,1,40,1681,1
016529,046,11,06,26,17900,1,1,45,676,1
016529,058,11,03,26,13133,1,1,40,676,0
016530,004,11,01,30,21152,1,1,40,900,0
016530,004,11,02,29,26441,1,1,40,841,1
016530,025,11,01,39,14422,1,1,45,1521,0
016530,045,11,01,38,23075,1,1,46,1444,0
016530,068,11,02,61,5991,1,1,30,3721,1
016530,068,11,03,34,23963,1,1,45,1156,0
016530,068,11,05,23,5991,1,1,44,529,1
016530,068,11,06,26,17972,1,1,40,676,1
016530,068,11,08,28,23963,1,1,40,784,0
016530,090,11,02,36,26140,1,1,44,1296,0
016531,019,11,02,41,18012,1,1,62,1681,0
016531,060,11,01,44,18012,1,1,45,1936,0
016531,060,11,02,46,31341,1,1,48,2116,1
016531,100,11,01,41,32024,1,1,30,1681,1
016531,100,11,02,34,52309,1,1,42,1156,1
016531,140,11,01,31,4816,1,1,13,961,0
016531,161,11,02,38,15747,1,1,40,1444,1
016532,007,11,04,30,16511,1,1,40,900,1
016532,072,11,02,30,23963,1,1,40,900,0
016532,096,11,03,29,17972,1,1,42,841,1
016532,111,11,03,24,17946,1,1,40,576,1
016533,041,11,01,49,31122,1,1,40,2401,0
016533,054,11,01,36,19878,1,1,40,1296,1
016533,080,11,01,52,40615,1,1,30,2704,1
016533,093,11,02,41,40879,0,1,48,1681,0
016533,093,11,03,44,12317,0,1,54,1936,1
016533,105,11,01,67,12569,1,1,62,4489,0
016533,105,11,02,65,36049,1,1,46,4225,1
016533,105,11,03,38,22230,1,1,48,1444,1
016533,119,11,02,44,10742,1,1,36,1936,1
016533,119,11,03,24,20956,1,1,40,576,0
016533,119,11,04,21,3605,1,1,20,441,0
016534,035,11,01,55,19509,1,1,40,3025,0
016534,035,11,04,28,17909,1,1,40,784,1
016534,074,11,01,45,12393,1,1,40,2025,0
016534,074,11,02,43,11939,1,1,48,1849,1
016534,133,11,01,61,48259,1,1,40,3721,0
016534,133,11,03,31,6200,1,1,31,961,0
016535,011,11,01,35,33652,1,1,48,1225,0
016535,011,11,02,35,14402,1,1,62,1225,1
016535,022,11,03,21,3903,1,1,24,441,1
016535,033,11,01,29,7201,1,1,33,841,1
016535,033,11,03,21,18214,1,1,40,441,1
016535,045,11,02,43,13202,1,1,58,1849,1
016536,004,11,01,37,8668,1,1,57,1369,0
016536,016,11,01,49,23046,1,1,18,2401,1
016536,039,11,01,50,30102,1,1,50,2500,0
016536,039,11,02,51,18880,1,1,40,2601,1
016536,074,11,05,30,9452,1,1,30,900,1
016536,109,11,01,37,36664,1,1,40,1369,0
016537,002,11,01,51,64330,1,1,40,2601,1
016537,002,11,03,27,24004,1,1,40,729,1
016537,028,11,03,32,8401,1,1,45,1024,0
016537,039,11,03,25,6037,1,1,9,625,1
016537,052,11,01,58,21214,1,1,40,3364,1
016537,052,11,03,26,17968,1,0,40,676,0
016537,088,11,02,41,12602,1,1,40,1681,1
016537,113,11,04,56,5390,1,1,56,3136,1
016538,027,11,01,72,2507,1,0,47,5184,0
016538,027,11,03,26,5015,1,1,48,676,0
016538,070,11,02,23,2388,1,1,52,529,0
016538,084,11,01,47,21702,1,1,48,2209,0
016539,089,11,02,27,33731,1,1,65,729,0
016539,112,11,02,32,15590,1,1,53,1024,0
016539,157,11,01,46,42164,1,1,40,2116,0
016539,157,11,02,50,36893,1,1,30,2500,1
016539,179,11,01,59,36474,1,1,30,3481,0
016540,038,11,01,28,3004,1,0,54,784,0
016540,046,11,01,27,6008,1,1,43,729,1
016541,043,11,01,35,14320,1,1,20,1225,0
016541,043,11,02,33,11933,1,1,25,1089,1
016541,063,11,01,56,18735,1,1,45,3136,0
016541,083,11,02,62,15883,1,1,40,3844,1
016542,003,11,01,42,40750,1,1,18,1764,0
016542,003,11,02,42,20924,1,1,42,1764,1
016542,019,11,01,32,21886,1,1,62,1024,0
016542,019,11,02,28,1797,1,1,60,784,1
016542,032,11,05,21,12448,1,1,40,441,0
016542,058,11,01,30,2405,1,1,47,900,0
016542,058,11,02,26,9336,1,1,60,676,1
016542,069,11,01,50,9336,1,0,34,2500,1
016542,069,11,03,27,6236,1,1,34,729,1
016542,069,11,04,28,10394,1,0,34,784,0
016543,019,11,03,24,3852,1,1,14,576,0
016543,036,11,01,42,4334,1,1,39,1764,0
016543,053,11,01,42,3612,1,1,16,1764,0
016543,103,11,02,49,1926,1,0,42,2401,0
016543,103,11,03,22,26185,1,1,56,484,0
016543,103,11,04,20,14447,1,1,62,400,1
016544,014,11,01,42,15662,1,1,48,1764,0
016544,050,11,02,40,27004,1,1,40,1600,1
016544,088,11,01,50,10466,1,1,56,2500,0
016544,088,11,02,51,12018,1,1,77,2601,1
016544,088,11,03,23,4163,1,1,22,529,1
016544,097,11,02,41,10928,1,0,45,1681,1
016544,097,11,03,22,4163,1,1,10,484,0
016544,106,11,01,57,18003,1,1,76,3249,0
016545,044,11,01,28,6200,1,1,24,784,1
016545,070,11,02,24,7751,1,1,30,576,1
016545,070,11,04,27,4650,1,1,36,729,1
016545,093,11,01,32,15473,1,1,37,1024,0
016545,165,11,02,38,6200,1,1,24,1444,1
016546,024,11,01,29,17307,1,1,48,841,0
016546,024,11,02,30,19714,1,1,48,900,1
016547,037,11,01,61,11492,1,1,54,3721,0
016547,184,11,03,32,12008,1,1,38,1024,1
016548,002,11,01,47,7757,1,1,24,2209,0
016548,015,11,01,60,36336,1,1,56,3600,0
016548,015,11,02,56,24391,1,1,50,3136,1
016548,015,11,03,25,15641,1,1,60,625,1
016548,041,11,01,55,2387,1,1,43,3025,0
016548,054,11,02,31,4177,1,1,39,961,0
016548,054,11,04,24,3341,1,1,37,576,1
016549,002,11,03,53,10454,1,1,40,2809,1
016549,008,11,01,43,26436,1,1,56,1849,0
016549,008,11,03,21,10414,1,1,47,441,0
016549,044,11,03,42,4810,1,1,48,1764,0
016551,063,11,01,60,1806,1,1,41,3600,0
016551,102,11,03,32,10837,1,1,58,1024,1
016551,102,11,04,33,482,1,1,46,1089,0
016551,122,11,02,29,15713,1,1,40,841,1
016551,141,11,02,30,12125,1,1,40,900,1
016552,021,11,01,54,46129,1,1,48,2916,1
016552,119,11,03,26,3885,1,1,36,676,1
016552,119,11,04,24,7771,1,1,48,576,1
016552,149,11,01,49,4793,1,1,42,2401,0
016552,149,11,02,47,4144,1,1,26,2209,1
016553,074,11,02,21,15632,1,1,52,441,0
016554,010,11,01,53,25478,1,1,30,2809,1
016554,028,11,01,50,2890,1,1,24,2500,0
016554,028,11,02,48,2408,1,0,24,2304,1
016554,058,11,01,52,14858,1,1,35,2704,1
016554,104,11,01,63,38855,1,1,38,3969,0
016554,104,11,02,55,29403,1,1,40,3025,1
016555,028,11,01,52,3833,1,1,34,2704,0
016555,042,11,01,56,25071,1,1,56,3136,0
016555,042,11,03,25,35935,1,1,40,625,0
016556,011,11,01,29,11032,1,1,56,841,1
016556,031,11,01,23,7164,1,1,44,529,0
016556,128,11,01,52,42266,1,1,84,2704,0
016557,001,11,01,35,17348,1,1,32,1225,0
016557,001,11,02,30,2077,1,0,8,900,1
016557,024,11,01,49,18178,1,1,62,2401,0
016557,114,11,01,25,7271,1,1,17,625,0
016557,114,11,02,28,15581,1,1,51,784,1
016558,020,11,01,30,12921,1,1,66,900,0
016558,032,11,02,31,2512,1,0,24,961,1
016558,093,11,01,37,14608,1,1,40,1369,1
016559,003,11,01,48,19813,1,1,62,2304,0
016559,101,11,01,47,25217,1,1,56,2209,0
016560,077,11,01,41,29343,1,1,30,1681,0
016560,077,11,02,34,15621,1,1,40,1156,1
016560,092,11,02,60,13855,1,1,40,3600,1
016560,092,11,03,35,20956,1,1,40,1225,0
016560,104,11,03,40,31434,1,1,60,1600,1
016561,029,11,01,36,31162,1,1,48,1296,0
016561,057,11,01,45,18085,1,0,48,2025,0
016561,057,11,02,37,18085,1,0,48,1369,1
016561,085,11,01,24,15617,1,1,51,576,0
016562,049,11,01,30,17246,1,1,66,900,0
016562,057,11,01,45,2524,1,0,42,2025,0
016562,064,11,01,37,15720,1,1,40,1369,1
016562,072,11,01,40,18568,1,1,52,1600,0
016563,034,11,01,61,1806,1,0,57,3721,0
016563,034,11,02,67,2889,1,0,56,4489,1
016563,035,11,01,42,1204,1,1,48,1764,0
016563,036,11,01,51,602,1,1,64,2601,0
016563,103,11,01,58,1204,1,1,56,3364,0
016563,103,11,03,23,1685,1,1,9,529,0
016563,105,11,01,63,1806,1,1,49,3969,0
016564,008,11,01,59,1797,1,0,53,3481,0
016564,010,11,01,41,1437,1,1,52,1681,1
016564,173,11,01,40,2156,1,0,51,1600,0
016566,041,11,01,52,2405,1,0,36,2704,0
016566,232,11,01,27,5407,1,1,69,729,1
016566,240,11,02,20,16763,1,1,77,400,0
016567,033,11,01,52,3843,1,0,56,2704,0
016567,035,11,01,65,1921,1,0,55,4225,0
016567,035,11,03,30,15921,1,1,48,900,0
016567,127,11,01,46,1921,1,0,52,2116,0
016567,128,11,01,28,4803,1,1,58,784,0
016567,128,11,02,23,720,1,0,30,529,1
016569,030,11,01,44,20668,1,1,49,1936,0
016569,030,11,02,42,13503,1,1,42,1764,1
016569,032,11,01,37,14327,1,1,48,1369,0
016569,051,11,01,30,28046,1,1,53,900,0
016570,049,11,01,23,7215,1,1,49,529,0
016570,058,11,01,42,2886,1,1,48,1764,0
016570,058,11,02,38,3848,1,1,42,1444,1
016571,018,11,01,25,15171,1,1,56,625,0
016571,044,11,01,45,2408,1,1,45,2025,0
016571,067,11,02,33,3010,1,1,24,1089,0
016571,089,11,01,31,1806,1,1,43,961,0
016572,062,11,01,36,15716,1,1,58,1296,0
016572,064,11,01,36,5390,1,1,32,1296,0
016573,028,11,01,48,11648,1,1,42,2304,1
016573,028,11,02,31,11408,1,1,35,961,0
016573,105,11,01,48,12569,1,1,55,2304,0
016573,106,11,02,42,9365,1,0,60,1764,1
016573,106,11,04,22,13008,1,1,46,484,0
016573,106,11,05,23,7805,1,1,44,529,1
016574,069,11,03,30,8301,0,1,38,900,0
016574,071,11,01,61,19710,1,1,52,3721,0
016574,072,11,01,37,8653,1,1,54,1369,0
016574,072,11,02,30,8413,1,1,37,900,1
016575,040,11,02,42,1909,1,1,52,1764,0
016575,195,11,01,64,1909,1,0,50,4096,0
016575,197,11,02,54,23866,1,1,49,2916,0
016575,200,11,01,60,35159,1,1,36,3600,0
016575,200,11,02,61,33521,1,1,36,3721,1
016575,201,11,01,65,1193,1,0,58,4225,0
016576,141,11,01,39,7187,1,1,64,1521,0
016576,142,11,01,31,3594,1,1,48,961,0
016577,048,11,01,44,963,1,0,42,1936,0
016577,048,11,04,20,4334,1,0,48,400,1
016578,011,11,01,43,1445,1,1,56,1849,1
016578,075,11,01,27,4214,1,1,53,729,0
016578,079,11,01,63,36748,1,1,49,3969,0
016579,032,11,01,46,2396,1,1,49,2116,0
016579,088,11,01,68,1198,1,0,52,4624,0
016580,057,11,01,58,3000,1,1,46,3364,0
016580,059,11,01,55,1440,1,0,44,3025,0
016580,060,11,01,48,960,1,1,61,2304,0
016581,002,11,01,28,3002,1,1,43,784,0
016581,004,11,01,31,3602,1,1,47,961,0
016581,106,11,01,47,8406,0,1,58,2209,0
016581,107,11,01,40,16811,1,1,87,1600,0
016582,025,11,01,46,4803,1,1,55,2116,0
016582,172,11,03,21,1201,1,1,47,441,1
016582,172,11,04,27,2402,1,1,47,729,0
016582,173,11,03,21,901,1,1,44,441,1
016582,174,11,02,34,1201,1,1,48,1156,1
016582,175,11,01,29,1801,1,1,57,841,0
016582,175,11,02,28,901,1,1,47,784,1
016583,127,11,01,35,10143,1,1,46,1225,0
016583,433,11,01,36,18091,1,1,90,1296,0
016583,434,11,01,28,3580,1,1,29,784,0
016584,698,11,01,27,17649,1,1,49,729,0
016584,698,11,02,26,6683,1,1,54,676,1
016585,046,11,01,51,2864,1,0,42,2601,0
016585,046,11,02,20,6256,1,1,42,400,0
016586,038,11,03,36,10541,1,0,52,1296,0
016586,039,11,01,56,10541,1,0,54,3136,0
016586,039,11,03,28,10541,1,1,50,784,0
016586,080,11,01,52,1677,1,0,49,2704,0
016586,080,11,02,50,1198,1,0,48,2500,1
016587,005,11,01,53,4326,1,0,53,2809,0
016587,018,11,03,25,14660,1,1,56,625,0
016587,018,11,07,21,11776,1,1,56,441,0
016588,007,11,01,41,1198,1,1,35,1681,0
016588,015,11,01,37,49508,1,1,40,1369,0
016588,042,11,02,27,10879,1,1,61,729,1
016588,042,11,03,24,15542,1,1,52,576,1
016588,093,11,01,53,7771,1,0,24,2809,0
016588,093,11,02,41,7189,1,1,40,1681,1
016589,083,11,03,20,1432,1,1,44,400,0
016589,201,11,01,51,1433,1,0,49,2601,0
016589,204,11,01,49,7164,1,1,62,2401,0
016589,207,11,01,26,6200,1,1,48,676,1
016589,208,11,01,59,955,1,0,48,3481,0
016590,066,11,02,53,10094,1,0,52,2809,1
016590,066,11,03,20,1561,1,1,12,400,1
016590,068,11,01,45,4803,1,0,42,2025,0
016590,068,11,02,43,3602,1,0,39,1849,1
016590,196,11,01,56,11528,1,1,58,3136,0
016590,197,11,01,35,18312,1,1,51,1225,0
016590,199,11,02,64,7805,1,0,50,4096,1
016590,199,11,03,20,15609,1,1,50,400,0
016591,033,11,01,34,1202,1,1,51,1156,0
016591,035,11,01,47,7210,1,1,59,2209,0
016591,105,11,01,56,2163,0,0,47,3136,1
016591,110,11,01,45,17316,1,1,48,2025,0
016591,111,11,02,53,961,1,0,50,2809,1
016592,043,11,03,24,8310,1,1,16,576,0
016592,044,11,01,34,30457,1,1,62,1156,1
016592,116,11,01,34,10783,1,1,40,1156,1
016592,116,11,02,38,12433,1,1,24,1444,0
016592,120,11,01,29,4793,1,1,42,841,0
016592,124,11,03,29,9325,1,1,54,841,0
016593,020,11,03,21,14374,1,1,40,441,1
016593,029,11,01,38,1797,1,0,40,1444,1
016593,029,11,02,49,14374,1,0,48,2401,0
016593,030,11,01,55,3833,1,0,53,3025,0
016593,040,11,02,57,719,1,0,38,3249,1
016594,045,11,01,46,1791,1,1,58,2116,0
016595,074,11,01,48,14422,1,1,49,2304,1
016595,107,11,01,43,18869,1,1,66,1849,0
016596,060,11,01,41,4816,1,1,64,1681,0
016596,060,11,02,41,3010,1,1,79,1681,1
016596,085,11,01,58,3010,1,1,51,3364,0
016596,085,11,02,59,2167,1,0,48,3481,1
016596,101,11,01,51,3612,1,0,56,2601,0
016596,101,11,02,50,2408,1,0,48,2500,1
016597,129,11,01,46,3612,1,0,60,2116,0
016597,271,11,01,40,3612,1,0,57,1600,0
016597,272,11,01,47,2167,1,1,46,2209,0
016597,272,11,02,47,6255,1,0,45,2209,1
016597,272,11,03,22,10426,1,1,39,484,1
016598,131,11,01,38,2396,1,0,54,1444,0
016599,142,11,03,29,5728,1,1,42,841,1
016599,149,11,01,56,1193,1,0,54,3136,1
016600,045,11,01,47,3606,1,1,33,2209,0
016600,046,11,02,51,8653,1,1,52,2601,0
016600,047,11,02,55,2884,1,0,66,3025,1
016601,103,11,01,60,5563,1,1,56,3600,0
016601,104,11,02,47,7210,1,0,56,2209,1
016602,063,11,01,77,1801,0,0,30,5929,1
016602,066,11,03,24,10934,1,1,48,576,0
016602,066,11,04,22,10934,1,1,48,484,0
016603,032,11,03,22,11742,1,1,56,484,1
016603,035,11,02,25,7263,1,1,16,625,0
016603,035,11,03,21,6226,1,1,16,441,0
016605,081,11,01,37,18687,1,1,80,1369,1
016605,081,11,02,32,10427,1,1,44,1024,0
016605,106,12,01,45,7820,1,1,54,2025,0
016605,143,11,01,40,17900,1,1,58,1600,0
016606,031,11,03,24,14378,1,1,66,576,1
016606,031,11,04,20,7189,1,1,48,400,1
016606,072,11,01,56,23963,1,0,60,3136,0
016606,072,11,02,43,14505,1,0,61,1849,1
016606,072,11,03,24,14505,1,1,58,576,0
016606,073,11,02,56,18132,1,1,85,3136,1
016606,074,11,01,46,3594,1,1,61,2116,0
016606,074,11,02,39,18631,1,1,56,1521,1
016606,076,11,02,47,17253,1,0,63,2209,1
016607,062,11,02,25,4793,1,1,58,625,1
016607,064,11,02,28,1078,1,1,42,784,0
016607,157,11,01,23,1797,1,0,69,529,0
016607,157,11,02,22,5512,1,1,51,484,1
016608,011,11,01,65,4312,1,0,55,4225,0
016608,012,11,01,54,18806,1,1,71,2916,0
016609,318,11,03,33,7819,1,1,40,1089,1
016609,319,11,01,52,19265,1,1,53,2704,0
016609,319,11,03,23,9633,1,1,48,529,0
016609,319,11,11,25,19265,1,1,48,625,0
016610,018,11,01,48,16714,1,1,20,2304,0
016610,043,11,01,29,16678,1,1,54,841,0
016610,044,11,01,58,2396,1,0,32,3364,0
016610,044,11,02,57,1078,1,0,50,3249,1
016611,010,11,01,37,18003,1,1,46,1369,0
016611,060,11,01,20,14402,1,1,56,400,0
016613,057,11,02,31,5539,1,1,40,961,1
